date,name,category,value
1998,Solomon Islands,Oceania,80919.99546
1999,Solomon Islands,Oceania,82921.60519
2000,Solomon Islands,Oceania,84987.21416
2001,Solomon Islands,Oceania,87202.56926
2002,Solomon Islands,Oceania,89511.27821
2003,Solomon Islands,Oceania,91976.11367
2004,Solomon Islands,Oceania,94626.62885
2005,Solomon Islands,Oceania,97235.54397
2006,Solomon Islands,Oceania,100154.2464
2007,Solomon Islands,Oceania,103254.5291
2008,Solomon Islands,Oceania,106989.3448
2009,Solomon Islands,Oceania,110731.8574
2010,Solomon Islands,Oceania,114625.3684
2011,Solomon Islands,Oceania,118547.5949
2012,Solomon Islands,Oceania,122692.6516
2013,Solomon Islands,Oceania,125984.4187
2014,Solomon Islands,Oceania,129129.5573
2015,Solomon Islands,Oceania,132247.7957
2016,Solomon Islands,Oceania,135537.2052
2017,Solomon Islands,Oceania,138915.5962
2018,Solomon Islands,Oceania,142370.9097
2019,Solomon Islands,Oceania,145907.3898
1990,Tonga,Oceania,18465.37197
1991,Tonga,Oceania,18647.15869
1992,Tonga,Oceania,18766.48763
1993,Tonga,Oceania,18901.78192
1994,Tonga,Oceania,19052.57353
1995,Tonga,Oceania,19207.93726
1996,Tonga,Oceania,19352.36611
1997,Tonga,Oceania,19486.74794
1998,Tonga,Oceania,19613.24865
1999,Tonga,Oceania,19724.33224
2000,Tonga,Oceania,19810.9678
2001,Tonga,Oceania,19872.73672
2002,Tonga,Oceania,19891.32945
2003,Tonga,Oceania,19885.27264
2004,Tonga,Oceania,19848.52954
2005,Tonga,Oceania,19794.6665
2006,Tonga,Oceania,19728.54622
2007,Tonga,Oceania,19545.42096
2008,Tonga,Oceania,19324.45818
2009,Tonga,Oceania,19086.91022
2010,Tonga,Oceania,18837.81594
2011,Tonga,Oceania,18620.54592
2012,Tonga,Oceania,18415.32943
2013,Tonga,Oceania,18284.14826
2014,Tonga,Oceania,18158.94132
2015,Tonga,Oceania,18054.31541
2016,Tonga,Oceania,17974.49965
2017,Tonga,Oceania,17912.87134
2018,Tonga,Oceania,17926.70647
2019,Tonga,Oceania,17971.01316
1990,Vanuatu,Oceania,22959.48638
1991,Vanuatu,Oceania,23548.48491
1992,Vanuatu,Oceania,24222.01001
1993,Vanuatu,Oceania,24991.9513
1994,Vanuatu,Oceania,25878.92575
1995,Vanuatu,Oceania,26876.81524
1996,Vanuatu,Oceania,27932.91949
1997,Vanuatu,Oceania,29026.27661
1998,Vanuatu,Oceania,30132.11015
1999,Vanuatu,Oceania,31167.46385
2000,Vanuatu,Oceania,32180.69114
2001,Vanuatu,Oceania,33149.28348
2002,Vanuatu,Oceania,34071.42533
2003,Vanuatu,Oceania,35037.59537
2004,Vanuatu,Oceania,35936.44124
2005,Vanuatu,Oceania,36743.94503
2006,Vanuatu,Oceania,37345.22015
2007,Vanuatu,Oceania,37847.44458
2008,Vanuatu,Oceania,38213.95989
2009,Vanuatu,Oceania,38620.32957
2010,Vanuatu,Oceania,38895.79799
2011,Vanuatu,Oceania,39078.06919
2012,Vanuatu,Oceania,39252.91567
2013,Vanuatu,Oceania,39476.06729
2014,Vanuatu,Oceania,39884.39845
2015,Vanuatu,Oceania,40286.73015
2016,Vanuatu,Oceania,40697.39955
2017,Vanuatu,Oceania,41142.99646
2018,Vanuatu,Oceania,41636.74367
2019,Vanuatu,Oceania,42164.70254
1990,Cook Islands,Oceania,4236.277862
1991,Cook Islands,Oceania,4266.388433
1992,Cook Islands,Oceania,4296.064417
1993,Cook Islands,Oceania,4328.798154
1994,Cook Islands,Oceania,4364.043232
1995,Cook Islands,Oceania,4395.679207
1996,Cook Islands,Oceania,4416.542167
1997,Cook Islands,Oceania,4423.258322
1998,Cook Islands,Oceania,4427.915686
1999,Cook Islands,Oceania,4438.674155
2000,Cook Islands,Oceania,4455.300906
2001,Cook Islands,Oceania,4478.782127
2002,Cook Islands,Oceania,4509.026037
2003,Cook Islands,Oceania,4544.629651
2004,Cook Islands,Oceania,4569.058614
2005,Cook Islands,Oceania,4556.927776
2006,Cook Islands,Oceania,4518.208406
2007,Cook Islands,Oceania,4441.224788
2008,Cook Islands,Oceania,4352.071703
2009,Cook Islands,Oceania,4264.758924
2010,Cook Islands,Oceania,4180.365886
2011,Cook Islands,Oceania,4107.751146
2012,Cook Islands,Oceania,4067.45019
2013,Cook Islands,Oceania,4042.284563
2014,Cook Islands,Oceania,4028.847155
2015,Cook Islands,Oceania,4016.475082
2016,Cook Islands,Oceania,4007.691187
2017,Cook Islands,Oceania,4005.235262
2018,Cook Islands,Oceania,4008.433629
2019,Cook Islands,Oceania,4014.799328
1990,Guam,Oceania,29829.86424
1991,Guam,Oceania,30461.95293
1992,Guam,Oceania,30997.46571
1993,Guam,Oceania,31490.58614
1994,Guam,Oceania,31962.44199
1995,Guam,Oceania,32406.1456
1996,Guam,Oceania,32772.45305
1997,Guam,Oceania,33063.60286
1998,Guam,Oceania,33317.72787
1999,Guam,Oceania,33561.96805
2000,Guam,Oceania,33750.25153
2001,Guam,Oceania,33881.17921
2002,Guam,Oceania,33884.27065
2003,Guam,Oceania,33810.87652
2004,Guam,Oceania,33653.50658
2005,Guam,Oceania,33374.16278
2006,Guam,Oceania,33072.52405
2007,Guam,Oceania,32732.43586
2008,Guam,Oceania,32401.54661
2009,Guam,Oceania,32181.63989
2010,Guam,Oceania,32087.50633
2011,Guam,Oceania,32017.32786
2012,Guam,Oceania,32001.21205
2013,Guam,Oceania,31993.33679
2014,Guam,Oceania,31938.56755
2015,Guam,Oceania,31810.64894
2016,Guam,Oceania,31669.84504
2017,Guam,Oceania,31585.38613
2018,Guam,Oceania,31522.13741
2019,Guam,Oceania,31502.35302
1990,Nauru,Oceania,2776.997789
1991,Nauru,Oceania,2810.37011
1992,Nauru,Oceania,2848.862512
1993,Nauru,Oceania,2893.855091
1994,Nauru,Oceania,2945.035997
1995,Nauru,Oceania,2999.591775
1996,Nauru,Oceania,3054.819167
1997,Nauru,Oceania,3108.500116
1998,Nauru,Oceania,3160.505094
1999,Nauru,Oceania,3209.322609
2000,Nauru,Oceania,3251.284013
2001,Nauru,Oceania,3284.079409
2002,Nauru,Oceania,3304.883875
2003,Nauru,Oceania,3316.724452
2004,Nauru,Oceania,3318.295099
2005,Nauru,Oceania,3285.471367
2006,Nauru,Oceania,3246.307954
2007,Nauru,Oceania,3200.467799
2008,Nauru,Oceania,3155.936525
2009,Nauru,Oceania,3113.225824
2010,Nauru,Oceania,3073.732254
2011,Nauru,Oceania,3035.05509
2012,Nauru,Oceania,3009.768323
2013,Nauru,Oceania,2991.956664
2014,Nauru,Oceania,2981.184219
2015,Nauru,Oceania,2977.403994
2016,Nauru,Oceania,2973.630157
2017,Nauru,Oceania,2976.300695
2018,Nauru,Oceania,2984.648276
2019,Nauru,Oceania,2997.009037
1990,Niue,Oceania,329.9626584
1991,Niue,Oceania,327.8938531
1992,Niue,Oceania,328.7541207
1993,Niue,Oceania,331.4115842
1994,Niue,Oceania,334.0431851
1995,Niue,Oceania,334.7476912
1996,Niue,Oceania,333.2455048
1997,Niue,Oceania,329.7394457
1998,Niue,Oceania,321.6474969
1999,Niue,Oceania,310.9929533
2000,Niue,Oceania,299.4311207
2001,Niue,Oceania,288.3339825
2002,Niue,Oceania,278.3746122
2003,Niue,Oceania,269.484191
2004,Niue,Oceania,261.7938979
2005,Niue,Oceania,254.8088169
2006,Niue,Oceania,249.4357804
2007,Niue,Oceania,245.6466074
2008,Niue,Oceania,243.1901585
2009,Niue,Oceania,242.1644883
2010,Niue,Oceania,241.8529263
2011,Niue,Oceania,242.0097627
2012,Niue,Oceania,243.6627035
2013,Niue,Oceania,245.6805798
2014,Niue,Oceania,248.0767433
2015,Niue,Oceania,251.0794974
2016,Niue,Oceania,253.9922424
2017,Niue,Oceania,256.9523639
2018,Niue,Oceania,259.9785635
2019,Niue,Oceania,263.1397513
1990,Northern Mariana Islands,Oceania,12682.5763
1991,Northern Mariana Islands,Oceania,13384.59272
1992,Northern Mariana Islands,Oceania,13333.63945
1993,Northern Mariana Islands,Oceania,12927.8117
1994,Northern Mariana Islands,Oceania,12626.29869
1995,Northern Mariana Islands,Oceania,12705.99099
1996,Northern Mariana Islands,Oceania,13374.14445
1997,Northern Mariana Islands,Oceania,14598.57304
1998,Northern Mariana Islands,Oceania,16191.11677
1999,Northern Mariana Islands,Oceania,17805.90968
2000,Northern Mariana Islands,Oceania,18901.75442
2001,Northern Mariana Islands,Oceania,18919.62479
2002,Northern Mariana Islands,Oceania,18043.55941
2003,Northern Mariana Islands,Oceania,16960.13382
2004,Northern Mariana Islands,Oceania,16098.47429
2005,Northern Mariana Islands,Oceania,15472.82482
2006,Northern Mariana Islands,Oceania,15086.95815
2007,Northern Mariana Islands,Oceania,14783.4749
2008,Northern Mariana Islands,Oceania,14423.85812
2009,Northern Mariana Islands,Oceania,13920.78183
2010,Northern Mariana Islands,Oceania,13267.71772
2011,Northern Mariana Islands,Oceania,12580.77743
2012,Northern Mariana Islands,Oceania,11999.08598
2013,Northern Mariana Islands,Oceania,11537.43686
2014,Northern Mariana Islands,Oceania,11239.71033
2015,Northern Mariana Islands,Oceania,11075.20776
2016,Northern Mariana Islands,Oceania,10964.98844
2017,Northern Mariana Islands,Oceania,10882.21082
2018,Northern Mariana Islands,Oceania,10769.89127
2019,Northern Mariana Islands,Oceania,10606.9222
1990,Palau,Oceania,2731.975802
1991,Palau,Oceania,2810.913339
1992,Palau,Oceania,2894.660315
1993,Palau,Oceania,2991.781754
1994,Palau,Oceania,3107.507572
1995,Palau,Oceania,3244.287686
1996,Palau,Oceania,3404.62762
1997,Palau,Oceania,3578.345873
1998,Palau,Oceania,3754.846607
1999,Palau,Oceania,3922.918936
2000,Palau,Oceania,4067.23251
2001,Palau,Oceania,4169.907567
2002,Palau,Oceania,4231.19667
2003,Palau,Oceania,4252.266976
2004,Palau,Oceania,4236.0049
2005,Palau,Oceania,4165.863383
2006,Palau,Oceania,4063.346208
2007,Palau,Oceania,3936.053968
2008,Palau,Oceania,3802.90638
2009,Palau,Oceania,3675.944969
2010,Palau,Oceania,3556.644855
2011,Palau,Oceania,3461.147889
2012,Palau,Oceania,3402.374482
2013,Palau,Oceania,3377.873647
2014,Palau,Oceania,3368.82848
2015,Palau,Oceania,3367.656723
2016,Palau,Oceania,3363.831806
2017,Palau,Oceania,3385.611085
2018,Palau,Oceania,3403.86018
2019,Palau,Oceania,3418.105723
1990,Tokelau,Oceania,279.6997113
1991,Tokelau,Oceania,274.407402
1992,Tokelau,Oceania,271.8010755
1993,Tokelau,Oceania,270.5885028
1994,Tokelau,Oceania,269.5516521
1995,Tokelau,Oceania,268.1064969
1996,Tokelau,Oceania,266.6414123
1997,Tokelau,Oceania,266.3470273
1998,Tokelau,Oceania,267.6991786
1999,Tokelau,Oceania,270.3134826
2000,Tokelau,Oceania,272.9367967
2001,Tokelau,Oceania,273.3503628
2002,Tokelau,Oceania,268.3018676
2003,Tokelau,Oceania,258.8164373
2004,Tokelau,Oceania,247.3955303
2005,Tokelau,Oceania,236.1268429
2006,Tokelau,Oceania,227.8901083
2007,Tokelau,Oceania,224.282719
2008,Tokelau,Oceania,224.3664116
2009,Tokelau,Oceania,227.2064726
2010,Tokelau,Oceania,231.3895216
2011,Tokelau,Oceania,235.1007023
2012,Tokelau,Oceania,238.5205035
2013,Tokelau,Oceania,241.3154263
2014,Tokelau,Oceania,244.5013322
2015,Tokelau,Oceania,248.3032695
2016,Tokelau,Oceania,251.9493723
2017,Tokelau,Oceania,256.3803903
2018,Tokelau,Oceania,261.2483778
2019,Tokelau,Oceania,266.0063087
1990,Tuvalu,Oceania,1872.701515
1991,Tuvalu,Oceania,1874.383212
1992,Tuvalu,Oceania,1877.433233
1993,Tuvalu,Oceania,1884.280912
1994,Tuvalu,Oceania,1895.846887
1995,Tuvalu,Oceania,1909.775134
1996,Tuvalu,Oceania,1924.683719
1997,Tuvalu,Oceania,1941.967643
1998,Tuvalu,Oceania,1962.049742
1999,Tuvalu,Oceania,1985.221347
2000,Tuvalu,Oceania,2008.802663
2001,Tuvalu,Oceania,2034.524522
2002,Tuvalu,Oceania,2062.068233
2003,Tuvalu,Oceania,2093.159479
2004,Tuvalu,Oceania,2126.76399
2005,Tuvalu,Oceania,2154.702487
2006,Tuvalu,Oceania,2183.726646
2007,Tuvalu,Oceania,2222.513929
2008,Tuvalu,Oceania,2266.843682
2009,Tuvalu,Oceania,2317.882611
2010,Tuvalu,Oceania,2372.688996
2011,Tuvalu,Oceania,2425.981647
2012,Tuvalu,Oceania,2486.202581
2013,Tuvalu,Oceania,2546.518455
2014,Tuvalu,Oceania,2603.347424
2015,Tuvalu,Oceania,2660.389467
2016,Tuvalu,Oceania,2703.68755
2017,Tuvalu,Oceania,2748.316576
2018,Tuvalu,Oceania,2793.366367
2019,Tuvalu,Oceania,2838.661435
